Preprocessing,Model,Train Size,Test Size,Validation Size,Overall Accuracy,Class 0 Accuracy,Class 1 Accuracy,Class 2 Accuracy,Recall,Precision,Kappa,F1 Score,Train Time
7days_ln_pheno_peak,lstm,320000,40000,40000,0.94645,0.9527014510651436,0.9677154927801248,0.8912660458092122,0.9372276632181604,0.9389933673722172,0.916190899137458,0.94645,158.3205764293671
7days_ln_pheno_peak,RF,320000,40000,40000,0.953375,0.9582215174432788,0.9692948717948718,0.9124187906046975,0.9466450599476164,0.94479602075792,0.9271951335743858,0.953375,350.1472861766815
7days_ln_pheno_peak,rnn,320000,40000,40000,0.949775,0.9596360527601367,0.9683487987797128,0.8922686945500634,0.9400845153633044,0.941995891649633,0.9213083586431836,0.949775,187.2858603000641
7days_ln_pheno_peak,transformer,320000,40000,40000,0.957425,0.9619449025716206,0.9730160755294718,0.9173896642776312,0.9507835474595744,0.9483803070112216,0.9334871398634728,0.957425,1113.1757061481476
raw,atbi-rnn,320000,40000,40000,0.947225,0.9627241464013756,0.9687262598126108,0.8724747474747475,0.9346417178962446,0.9396235000212396,0.9172457620853058,0.947225,263.72173166275024
raw,gru,320000,40000,40000,0.943625,0.962567167783614,0.9687158733217704,0.8541296060991106,0.9284708824014984,0.9366788943722836,0.9113770622809376,0.943625,178.9277753829956
7days_ln_whi,atbi-gru,320000,40000,40000,0.94005,0.9561038324966328,0.9624832514515408,0.8632553484298762,0.9272808107926832,0.932770093357432,0.906072241018426,0.94005,797.4267416000366
raw,lstm,320000,40000,40000,0.941275,0.9563547698872296,0.9706844569889024,0.8531101673744691,0.9267164647502004,0.9339584072811856,0.9079336758551376,0.941275,265.466165304184
raw,RF,320000,40000,40000,0.955275,0.9596157376246712,0.9708590891888482,0.9145200563885684,0.9483316277340292,0.946074121533888,0.9299610227414836,0.955275,35.654937744140625
raw,rnn,320000,40000,40000,0.94755,0.9625326926585974,0.9691846369784356,0.8733037412809131,0.9350070236393154,0.940705826562602,0.917674823892842,0.94755,317.78823614120483
7days_ln_whi,atbi-lstm,320000,40000,40000,0.946725,0.958244045796853,0.9694792395243848,0.8779596977329975,0.9352276610180784,0.9401997539577852,0.9164878869971304,0.946725,1105.1014473438263
7days_ln,transformer,320000,40000,40000,0.959125,0.9661472655056524,0.97218182967693,0.918009721156306,0.9521129387796292,0.951460172856485,0.9359567223183588,0.959125,1117.812382698059
raw,transformer,320000,40000,40000,0.95675,0.9653834495301606,0.971164274322169,0.90970625798212,0.94875132727815,0.948215628734978,0.9322338875687336,0.95675,529.3199436664581
raw_whi,gru,320000,40000,40000,0.944625,0.9569219661873534,0.9686294677294934,0.8707656909114151,0.9321057082760874,0.9372372304544996,0.9129958563648122,0.944625,130.65364146232605
raw_whi,atbi-rnn,320000,40000,40000,0.94275,0.953029188128526,0.9681855630901832,0.8708454442057374,0.9306867318081488,0.9352721574220256,0.9102347536117686,0.94275,267.0093150138855
raw_whi,lstm,320000,40000,40000,0.943875,0.9567131327953045,0.9667687205000638,0.8724579462716545,0.9319799331890076,0.9372370430373266,0.9120382930653456,0.943875,137.56552124023438
raw_whi,rnn,320000,40000,40000,0.946325,0.9590778801000184,0.967316513761468,0.8782091817377008,0.9348678585330624,0.9393246603550076,0.915828395205412,0.946325,156.4988148212433
raw_whi,RF,320000,40000,40000,0.95205,0.9607047711310244,0.9702277831247996,0.8980883656159008,0.9430069732905748,0.9439062140470772,0.9249005302285884,0.95205,406.9369261264801
ln,atbi-rnn,320000,40000,40000,0.932075,0.9493199975605292,0.9555036606917444,0.8477896636164454,0.9175377739562398,0.9247408898230404,0.8931076224786223,0.932075,236.0681507587433
raw_whi,transformer,320000,40000,40000,0.956125,0.9626629309294676,0.9707688371498016,0.9138147961751384,0.9490821880848026,0.9479014238332196,0.9314069554570508,0.956125,535.5922017097473
ln,gru,320000,40000,40000,0.937675,0.9548249619482496,0.9614648462421844,0.8548285027211745,0.9237061036372028,0.9316944810719262,0.9021044459603572,0.937675,120.00855016708374
ln,lstm,320000,40000,40000,0.938725,0.955972551162932,0.9585465711361312,0.8635615744842425,0.9260268989277683,0.9327628321711484,0.903797526032491,0.938725,129.00245213508606
ln,RF,320000,40000,40000,0.94895,0.954789833822092,0.9643856525057236,0.906170966110268,0.9417821508126946,0.9411067491422562,0.9201307974358264,0.94895,335.35608315467834
ln,rnn,320000,40000,40000,0.941475,0.956209269748462,0.9639898024219248,0.8660499303003422,0.928749667490243,0.9353052391350056,0.9081181588467048,0.941475,141.82162928581238
ln,transformer,320000,40000,40000,0.953475,0.9614147909967846,0.9688503532434168,0.9068831005410848,0.945716081593762,0.9452175974915332,0.927232938537844,0.953475,411.8092453479767
7days_ln,atbi-gru,320000,40000,40000,0.942025,0.9561875945537064,0.9657604513977944,0.8653382408935144,0.9290954289483384,0.9348988895040288,0.9089774818807588,0.942025,291.40380930900574
7days_ln,atbi-lstm,320000,40000,40000,0.9493,0.960017144256674,0.9685659411011524,0.8901590457256461,0.9395807103611574,0.942961339146926,0.9207071511424804,0.9493,307.8095362186432
7days_ln,bi-gru,320000,40000,40000,0.9488,0.9616792775201368,0.97232648387302,0.8752058786266312,0.936403880006596,0.9432613705919516,0.9196170335682016,0.9488,290.10309886932373
7days_ln,atbi-rnn,320000,40000,40000,0.949075,0.9591288964802048,0.9698014428908892,0.8874622356495468,0.9387975250068804,0.9418478946999927,0.9202363135283792,0.949075,383.06855297088623
7days_ln,bi-lstm,320000,40000,40000,0.949925,0.9585135546756016,0.9696449026345934,0.8926438826070385,0.9402674466390778,0.9424623587692808,0.9215074230191008,0.949925,310.34748554229736
7days_ln,bi-rnn,320000,40000,40000,0.9508,0.961843619405245,0.9701597444089456,0.8888888888888888,0.9402974175676933,0.9434019000365844,0.9227998688582386,0.9508,378.1871001720429
7days_ln,gru,320000,40000,40000,0.94975,0.9620338155404992,0.9722752130230192,0.8793562286148777,0.9378884190594654,0.9441429593165088,0.9211269447276258,0.94975,177.57634711265564
7days_ln,lstm,320000,40000,40000,0.94955,0.9614658793449808,0.9693063620700656,0.8855985826373071,0.9387902746841178,0.942440191744048,0.9209059356525672,0.94955,170.880961894989
7days_ln,RF,320000,40000,40000,0.9552,0.9606843829632328,0.9699477906532536,0.913978494623656,0.9482035560800474,0.9460869860876568,0.9298375863456269,0.9552,351.6253833770752
7days_ln,rnn,320000,40000,40000,0.952075,0.961185257744582,0.972350521986713,0.8923801043124284,0.9419719613479076,0.9452069209643406,0.924839706117605,0.952075,189.83726143836972
7days_ln_whi,bi-gru,320000,40000,40000,0.94675,0.9594956754781336,0.9689022826365736,0.8772852491860756,0.9352277357669276,0.9413509217510138,0.9165355062638986,0.94675,287.7663025856018
7days_ln_whi,bi-lstm,320000,40000,40000,0.94885,0.9607700690156192,0.9681484295845998,0.8836150845253576,0.9375111943751924,0.9408808023714904,0.9195430189763276,0.94885,315.7892858982086
7days_ln_whi,bi-rnn,320000,40000,40000,0.950825,0.9613339777670372,0.9684928885770776,0.8927789934354485,0.9408686199265212,0.9432350776193388,0.922775513302099,0.950825,386.48589396476746
7days_ln_whi,atbi-rnn,320000,40000,40000,0.9473,0.962103587608669,0.9659963204973672,0.8794128811843603,0.9358375964301322,0.9405510015956612,0.917350050339034,0.9473,388.5864880084992
7days_ln_whi,gru,320000,40000,40000,0.945225,0.959093655589124,0.967814036656236,0.8703632396354768,0.9324236439602788,0.93830280368823,0.913883266200734,0.945225,174.7696990966797
7days_ln_whi,lstm,320000,40000,40000,0.948525,0.9561046688118512,0.9695762175838076,0.8892343567819666,0.9383050810592084,0.9407368315735776,0.919109025318275,0.948525,173.88015913963318
7days_ln_whi,rnn,320000,40000,40000,0.948,0.9591403072066056,0.968576,0.8841093117408907,0.9372752063158322,0.9406567177795736,0.9184824214940136,0.948,191.5716736316681
7days_ln_whi,RF,320000,40000,40000,0.953525,0.961079114883298,0.969159647900703,0.9053668654394608,0.9452018760744872,0.9448960976755056,0.9270414739697592,0.953525,393.95762372016907
7days_ln_pheno_peak,atbi-gru,320000,40000,40000,0.94055,0.9484317175271492,0.9652938157557096,0.875520242149073,0.929748591810644,0.9328113997307544,0.9068560880507416,0.94055,297.8794903755188
7days_ln_pheno_peak,atbi-lstm,320000,40000,40000,0.948675,0.9557272504292372,0.9702192371055632,0.8911504424778761,0.9390323100042256,0.9423361946987872,0.9195702492287224,0.948675,322.86249113082886
7days_ln_whi,transformer,320000,40000,40000,0.9577,0.9669431494823516,0.9698829848455784,0.9139469658337585,0.950257700053896,0.9499076429864248,0.9337273284781964,0.9577,1100.5516719818115
7days_ln_pheno_peak,bi-gru,320000,40000,40000,0.9469,0.9533431300514328,0.9712777323863994,0.8833311847363672,0.9359840157247332,0.940069821977317,0.9165596042221678,0.9469,283.11920070648193
7days_ln_pheno_peak,atbi-rnn,320000,40000,40000,0.9486,0.956023292490598,0.969144909872346,0.8927444794952681,0.9393042272860708,0.9403941851539916,0.9195282754552376,0.9486,381.9074594974518
7days_ln_pheno_peak,bi-lstm,320000,40000,40000,0.948425,0.957219899412228,0.9680701305349372,0.8909645444147922,0.9387515247873192,0.9412809281329736,0.9191321728912514,0.948425,302.68755865097046
7days_ln_pheno_peak,gru,320000,40000,40000,0.94405,0.9545288531775018,0.9671762589928058,0.8775612193903048,0.9330887771868708,0.9376044835558636,0.9123870202145576,0.94405,169.96150541305542
7days_ln_pheno_peak,bi-rnn,320000,40000,40000,0.951825,0.9576687488628782,0.9714085136256302,0.9004080591685795,0.943161773885696,0.9433844563649512,0.9245124496564364,0.951825,384.3656656742096
7days_ln_pheno_peak,lstm,320000,40000,40000,0.948575,0.9556638246041412,0.9687281510201488,0.8933350324964955,0.939242336040262,0.9414418437629474,0.9193628300938608,0.948575,164.59981322288513
7days_ln_pheno_peak,rnn,320000,40000,40000,0.9491,0.9571967851924014,0.9704771053474224,0.8904660218565507,0.9393799707987914,0.941937048402565,0.9203114957874908,0.9491,190.46815514564517
7days_ln_pheno_peak,RF,320000,40000,40000,0.9519,0.9568124654929144,0.969203472530258,0.9072998231876735,0.944438587070282,0.9430409557863164,0.9247870888234458,0.9519,346.7058210372925
7days_ln_pheno_peak,transformer,320000,40000,40000,0.956325,0.9679965992591244,0.9694915254237289,0.9059255507723474,0.9478045584850668,0.949137575195671,0.9315853349872084,0.956325,1114.4237105846405
raw,atbi-rnn,320000,40000,40000,0.94525,0.960577626127224,0.9692444557412468,0.865112724493695,0.9316449354540554,0.9372460476202616,0.9140231925166674,0.94525,264.08117508888245
raw,gru,320000,40000,40000,0.942725,0.9580041327336818,0.9691090119989788,0.8583396801218584,0.9284842749515064,0.935521494102196,0.9100375386531312,0.942725,291.59500193595886
7days_ln_whi,atbi-gru,320000,40000,40000,0.941275,0.956699645779895,0.962235458116842,0.8669046404895462,0.928613248128761,0.934221960557998,0.90777704734896,0.941275,798.7457411289215
raw,lstm,320000,40000,40000,0.943475,0.95703125,0.9685717906475731,0.8645647178963493,0.9300559195146408,0.9352113677577256,0.9112333810761118,0.943475,290.93687868118286
raw,RF,320000,40000,40000,0.954725,0.9613710221350176,0.9695168226663292,0.9112831577611372,0.9473903341874946,0.946001491788146,0.9291585869943988,0.954725,35.63633918762207
raw,rnn,320000,40000,40000,0.943225,0.9603839334841352,0.9666309215921276,0.8595635430038511,0.9288594660267048,0.9353079513095092,0.9107317591287204,0.943225,347.79221081733704
7days_ln_whi,atbi-lstm,320000,40000,40000,0.949575,0.9575999516119276,0.9686500319897632,0.8946025264769683,0.9402841700262198,0.9418682179725244,0.9209261325027568,0.949575,1105.06063747406
raw,transformer,320000,40000,40000,0.956875,0.964824120603015,0.9712050278971334,0.91191381495564,0.9493143211519296,0.948527275612947,0.9324977050100168,0.956875,529.8484935760498
7days_ln,transformer,320000,40000,40000,0.959525,0.9696636085626912,0.9732007095793208,0.9110094075769132,0.9512912419063084,0.9519194440056804,0.9365964564256856,0.959525,1116.0039303302765
raw_whi,gru,320000,40000,40000,0.9424,0.9545232273838632,0.9662205226258764,0.8704402515723271,0.930394667194022,0.9354539147804694,0.9097126003942784,0.9424,133.18015694618225
raw_whi,atbi-rnn,320000,40000,40000,0.940225,0.9558742752517546,0.9657906515761876,0.8579488465396189,0.9265379244558536,0.9333656620992462,0.9062634700319756,0.940225,263.5975580215454
raw_whi,lstm,320000,40000,40000,0.942575,0.9573254906668268,0.9638126009693052,0.8695320447609359,0.9302233787990226,0.9350138933812536,0.9098297014476432,0.942575,138.78735661506653
raw_whi,rnn,320000,40000,40000,0.94595,0.9577276321391642,0.9701540028000508,0.872785213511791,0.9335556161503352,0.9387143436025224,0.9151310829472444,0.94595,160.3346402645111
raw_whi,RF,320000,40000,40000,0.95115,0.9563591786699356,0.9696969696969696,0.9023010669751896,0.9427857384473648,0.9417106480871824,0.923434372986041,0.95115,406.44987392425537
ln,atbi-rnn,320000,40000,40000,0.9371,0.9535618769754436,0.9605961747585235,0.8564750473783954,0.9235443663707876,0.9310804632766784,0.9012360085850246,0.9371,239.2262206077576
raw_whi,transformer,320000,40000,40000,0.9554,0.962992125984252,0.9700006423845314,0.9108923387605704,0.9479617023764512,0.9472399832373744,0.9302215362768034,0.9554,535.4575231075287
ln,gru,320000,40000,40000,0.937525,0.9527860484900044,0.960655528631552,0.8594326421574863,0.9242914064263476,0.9315573333149636,0.9018350077456656,0.937525,120.20974016189577
ln,lstm,320000,40000,40000,0.93595,0.9511752976010636,0.9600845720143516,0.8557949764120872,0.9223516153425008,0.9296087055439848,0.8993188706443279,0.93595,132.10283160209656
ln,rnn,320000,40000,40000,0.942075,0.9553484405458088,0.9626180147996938,0.8737986848760748,0.9305883800738592,0.935700941442161,0.9091372427869264,0.942075,138.92936992645264
ln,RF,320000,40000,40000,0.9481,0.9527288094663124,0.9665773695624442,0.9008765145656096,0.9400608978647887,0.9391385840840444,0.9186008832804008,0.9481,334.5890028476715
ln,transformer,320000,40000,40000,0.956825,0.9651254632723738,0.9702100572883514,0.9125271357425616,0.9492875521010956,0.9487633382379124,0.9323560011924614,0.956825,412.1553728580475
7days_ln,atbi-gru,320000,40000,40000,0.944125,0.9555474585534706,0.9661243167662388,0.8756250801384793,0.9324322851527296,0.9362532425643854,0.9122488219949116,0.944125,291.5010006427765
7days_ln,atbi-lstm,320000,40000,40000,0.9497,0.9617000247096614,0.9720744680851064,0.8814214463840399,0.938398646392936,0.9441755655475164,0.9212318345126882,0.9497,308.89133524894714
7days_ln,bi-gru,320000,40000,40000,0.9479,0.9592845806372848,0.9706295492274296,0.8797134238310709,0.936542517898595,0.941007304752022,0.9183623698222568,0.9479,288.08452582359314
7days_ln,atbi-rnn,320000,40000,40000,0.951375,0.9629109985969622,0.96801314874518,0.8932973805855162,0.9414071759758862,0.9437361747092288,0.9236783689966216,0.951375,385.26915073394775
7days_ln,bi-lstm,320000,40000,40000,0.947925,0.9600413574990876,0.9666177315376268,0.8855658344949943,0.9374083078439028,0.9404475200298044,0.9183621577004,0.947925,307.6510429382324
7days_ln,bi-rnn,320000,40000,40000,0.953,0.9643293427803568,0.9687261146496816,0.8984611503531786,0.9438388692610724,0.9452736137269752,0.9264176511342403,0.953,379.6967010498047
7days_ln,gru,320000,40000,40000,0.9489,0.9602632862018528,0.9703164556962024,0.8815451745379876,0.9373749721453476,0.9417656992483784,0.9197274629550488,0.9489,173.71350622177124
7days_ln,lstm,320000,40000,40000,0.947575,0.9567322424465282,0.9664219597829556,0.8921177350960339,0.938423979108506,0.940392180321744,0.9180234830821666,0.947575,167.4681100845337
7days_ln,rnn,320000,40000,40000,0.9512,0.9621109607577808,0.9680281956070236,0.8945625875461607,0.9415672479703217,0.9433704578637186,0.9235079512950712,0.9512,189.8651480674744
7days_ln,RF,320000,40000,40000,0.9557,0.9650751007449015,0.972640481835074,0.9035558328134748,0.9470904717978168,0.9486382156934552,0.9307327094579882,0.9557,343.4659094810486
7days_ln_whi,bi-gru,320000,40000,40000,0.946325,0.9582550742199334,0.9669987941867106,0.8787800465236495,0.9346779716434312,0.9388272402720156,0.9156088003449592,0.946325,283.25892090797424
7days_ln_whi,bi-lstm,320000,40000,40000,0.950625,0.9593139937967524,0.9676041068809388,0.898679532757745,0.941865877811812,0.9430350559385094,0.9226413064057292,0.950625,314.1280770301819
7days_ln_whi,bi-rnn,320000,40000,40000,0.94935,0.9596472965525688,0.968324640630963,0.8906505599597332,0.9395408323810882,0.9421189144815454,0.9206918473704816,0.94935,384.8341500759125
7days_ln_whi,atbi-rnn,320000,40000,40000,0.945775,0.9591923100175322,0.9647433854000638,0.8789554926678672,0.9342970626951544,0.9373829316662988,0.9148256643726784,0.945775,389.7442662715912
7days_ln_whi,gru,320000,40000,40000,0.94725,0.9559336556704816,0.9680116551593084,0.8876047752095504,0.9371833620131136,0.9402139120066914,0.9172964705384932,0.94725,177.3345172405243
7days_ln_whi,lstm,320000,40000,40000,0.94755,0.9594461538461538,0.9669338045055846,0.8842211818296849,0.9368670467271412,0.9403507634560908,0.9177916911770352,0.94755,170.53025841712952
7days_ln_whi,rnn,320000,40000,40000,0.95225,0.9633133927481382,0.9705360537320998,0.8922919857069934,0.9420471440624104,0.9454628263293924,0.9250750576791134,0.95225,193.30992770195007
7days_ln_whi,RF,320000,40000,40000,0.952975,0.9606086636397104,0.968924758515506,0.9058498619131308,0.9451277613561156,0.9451741641336284,0.9264732776274404,0.952975,390.5670104026794
7days_ln_pheno_peak,atbi-gru,320000,40000,40000,0.939425,0.9500275921270463,0.9661927330173776,0.8635901347571828,0.9266034866338688,0.932426375120976,0.9049047158891512,0.939425,293.4278581142425
7days_ln_pheno_peak,atbi-lstm,320000,40000,40000,0.949025,0.9580932743040816,0.9673098895518598,0.8926131236302695,0.9393387624954036,0.9410766278879088,0.9199626169288906,0.949025,322.7987434864044
7days_ln_pheno_peak,bi-gru,320000,40000,40000,0.94715,0.9546448087431694,0.9725835246110686,0.8805760897272495,0.9359348076938292,0.9409263327167428,0.917029280892699,0.94715,286.3652379512787
7days_ln_pheno_peak,atbi-rnn,320000,40000,40000,0.9475,0.9578636111624468,0.968012718600954,0.8864710271076847,0.9374491189570284,0.9402532976483616,0.917913460386788,0.9475,386.12310457229614
7days_ln_whi,transformer,320000,40000,40000,0.957725,0.9686840041030592,0.9676442152755398,0.9153185035389282,0.9505489076391758,0.9498077262643786,0.9338383334787834,0.957725,1100.3127131462095
7days_ln_pheno_peak,bi-lstm,320000,40000,40000,0.947625,0.953477013248672,0.9679636753484264,0.8937403400309119,0.9383936762093368,0.9396458360846728,0.9178041136296688,0.947625,304.2313416004181
7days_ln_pheno_peak,gru,320000,40000,40000,0.944025,0.9531630170316302,0.9685890506771794,0.875526618153964,0.9324262286209244,0.9368289018035032,0.912123840006356,0.944025,171.53483390808103
7days_ln_pheno_peak,bi-rnn,320000,40000,40000,0.951275,0.9628366028999634,0.9697858235594085,0.8904786021777665,0.9410336762123794,0.9448083238842164,0.9236047923431072,0.951275,383.3579280376434
7days_ln_pheno_peak,lstm,320000,40000,40000,0.947325,0.9544299201161948,0.9672653165201884,0.8919475173655775,0.9378809180006537,0.9391126805318546,0.9173310359077608,0.947325,170.58303666114807
7days_ln_pheno_peak,rnn,320000,40000,40000,0.948675,0.9569931997794524,0.968355229914098,0.8916507329509241,0.9389997208814914,0.9411808624681672,0.9195244621679524,0.948675,193.5366957187653
7days_ln_pheno_peak,RF,320000,40000,40000,0.9506,0.9570062724560014,0.9668831995924086,0.9047860860733782,0.9428918527072628,0.9414085819558364,0.9226978008993332,0.9506,345.29888105392456
7days_ln_pheno_peak,transformer,320000,40000,40000,0.959025,0.9692074096568478,0.978001017293998,0.8993211220699372,0.9488431830069276,0.9530991789382596,0.9356499417135312,0.959025,1114.5464351177216
raw,atbi-rnn,320000,40000,40000,0.9456,0.96277567929816,0.9677851492727736,0.865992414664981,0.9321844144119716,0.9380701689224228,0.9146376622180596,0.9456,252.7719690799713
raw,gru,320000,40000,40000,0.944575,0.9619041813970498,0.9693530807206514,0.8606977616606227,0.9306516745927746,0.9378991710362422,0.9130942971592864,0.944575,255.95264673233032
raw,lstm,320000,40000,40000,0.94225,0.9564341936664836,0.969093799682035,0.8592442302815115,0.9282574078766768,0.935365132848298,0.909310144500004,0.94225,260.8235011100769
7days_ln_whi,atbi-gru,320000,40000,40000,0.93895,0.9541395124306058,0.96605175506021,0.8526100307062436,0.9242670993990196,0.9317724149952976,0.9039808709133966,0.93895,792.439032793045
raw,RF,320000,40000,40000,0.95665,0.9635375792333232,0.9698306168104824,0.9155327342747112,0.9496336434395056,0.9477535696360444,0.9320673066469634,0.95665,35.450987339019775
raw,rnn,320000,40000,40000,0.946575,0.9624637330754352,0.968577658073618,0.8694988552531162,0.93351341546739,0.9388072194914366,0.91611122361816,0.946575,319.0439155101776
7days_ln_whi,atbi-lstm,320000,40000,40000,0.947875,0.9591132109758314,0.967337807606264,0.8854193219474892,0.9372901135098616,0.9406592812936068,0.9182090834165562,0.947875,1099.4804620742798
raw,transformer,320000,40000,40000,0.958825,0.964313796649126,0.971712636305324,0.9217976386949346,0.9526080238831282,0.9507095668994088,0.9355659318052474,0.958825,530.7319443225861
raw_whi,gru,320000,40000,40000,0.944275,0.9570329070965397,0.9669473817514088,0.8704905268621853,0.931490271903378,0.9374806122701186,0.9122750465456836,0.944275,131.67239427566528
raw_whi,atbi-rnn,320000,40000,40000,0.94395,0.9559019774353996,0.968431061806656,0.8685876728259465,0.9309735706893342,0.9364351560413184,0.9118289360468206,0.94395,313.0629816055298
raw_whi,lstm,320000,40000,40000,0.943225,0.9536974738516116,0.9687065368567456,0.8699093578450147,0.930771122851124,0.9362044638473916,0.9108360658290376,0.943225,144.26954793930054
raw_whi,rnn,320000,40000,40000,0.944525,0.9564845895636253,0.9678096571028691,0.8733535967578521,0.932549281141449,0.937613911809493,0.9129699899375718,0.944525,154.74687504768372
raw_whi,RF,320000,40000,40000,0.952625,0.961494148323328,0.9678963492468726,0.9034561918122688,0.9442822297941564,0.9444145396354534,0.9257625831505836,0.952625,405.0168018341065
ln,atbi-rnn,320000,40000,40000,0.936875,0.9517186930644964,0.9612592354641823,0.8585769858200527,0.923851638116244,0.931047646868168,0.900975213645952,0.936875,264.38533115386963
raw_whi,transformer,320000,40000,40000,0.9524,0.9621007038440714,0.9665472687731866,0.9030091695725172,0.9438857140632584,0.9429580747043924,0.9253139316500952,0.9524,539.4624934196472
ln,gru,320000,40000,40000,0.93595,0.9475851050755808,0.96274694261524,0.8567022233646061,0.9223447570184756,0.9290262542390996,0.8992773842280072,0.93595,126.30435943603516
ln,lstm,320000,40000,40000,0.93365,0.9501546297980716,0.9560769771753724,0.8544738179969497,0.920235141656798,0.9281832162358724,0.8957199543027473,0.93365,133.46787881851196
ln,rnn,320000,40000,40000,0.942775,0.9560975609756096,0.9618218777791896,0.8768134385339781,0.9315776257629258,0.9358534537327464,0.9102013142949764,0.942775,148.95920634269714
ln,RF,320000,40000,40000,0.94685,0.9540131215893064,0.9639519359145527,0.8983923637277066,0.9387858070771884,0.9389840999828828,0.916887300553686,0.94685,341.26619052886963
ln,transformer,320000,40000,40000,0.956275,0.9666503786953335,0.9694432014319504,0.9092047589229806,0.9484327796834215,0.949433668729424,0.9316170349472824,0.956275,410.3901176452637
7days_ln,atbi-gru,320000,40000,40000,0.944575,0.9558443158024388,0.9678598437106124,0.8745882949075247,0.9327641514735252,0.9370777306054872,0.9130862431155176,0.944575,291.52525568008423
7days_ln,atbi-lstm,320000,40000,40000,0.9482,0.9570130189142716,0.9716182048040456,0.8831053698074974,0.9372455311752717,0.9408978812511009,0.9187949588898108,0.9482,332.97624921798706
7days_ln,bi-gru,320000,40000,40000,0.9487,0.9596582239853524,0.969293756397134,0.8858825003131655,0.938278160231884,0.9418204764449984,0.919679125386466,0.9487,308.7578716278076
7days_ln,atbi-rnn,320000,40000,40000,0.946575,0.955279351733382,0.9689290716923468,0.8838979824895318,0.93603546863842,0.9391139496380624,0.9162376648704856,0.946575,384.0286161899567
7days_ln,bi-lstm,320000,40000,40000,0.9503,0.9598485303840836,0.9685337093053064,0.8931563345791983,0.9405128580895296,0.942331609527742,0.9219452205138072,0.9503,330.64602303504944
7days_ln,bi-rnn,320000,40000,40000,0.953025,0.962713936430318,0.970967741935484,0.896551724137931,0.9434111341679108,0.9450137266030882,0.9263424468809824,0.953025,398.7533795833588
7days_ln,gru,320000,40000,40000,0.947625,0.9611391098427348,0.9672162576687116,0.8805023468222758,0.9362859047779074,0.9406920498041966,0.9178321333664252,0.947625,175.3059160709381
7days_ln,lstm,320000,40000,40000,0.948125,0.957396521422944,0.9668228441180196,0.8899415963659961,0.9380536539689864,0.9397295995340538,0.9184835897807024,0.948125,171.54063963890076
7days_ln,rnn,320000,40000,40000,0.95005,0.9611774744027304,0.9710024855012428,0.8853309707631946,0.9391703102223892,0.9424862967548504,0.9217000416418224,0.95005,192.0564889907837
7days_ln,RF,320000,40000,40000,0.955525,0.9648726250840004,0.9690932311621968,0.9096725630410236,0.9478794730957404,0.9474890983530077,0.9304725902129524,0.955525,346.56338000297546
7days_ln,transformer,320000,40000,40000,0.9593,0.9683689484486298,0.9752743705616528,0.9092396777442094,0.950960998918164,0.952566295505086,0.93627243755288,0.9593,1115.3086614608765
7days_ln_whi,bi-gru,320000,40000,40000,0.946275,0.9592535943713674,0.9677358252304584,0.8756556223615197,0.934215013987782,0.9394384292702592,0.9156131984994292,0.946275,282.1874213218689
7days_ln_whi,bi-lstm,320000,40000,40000,0.9502,0.9587484811664642,0.9714103788602356,0.8897255902999361,0.939961483442212,0.9434707809757829,0.9218488222549838,0.9502,314.86084818840027
7days_ln_whi,bi-rnn,320000,40000,40000,0.948725,0.960645200412346,0.969505178365938,0.8824202364306597,0.9375235384029812,0.9426250752659066,0.9195139472783666,0.948725,384.6951127052307
7days_ln_whi,atbi-rnn,320000,40000,40000,0.946575,0.9558064711952892,0.9690432118465564,0.8824427480916031,0.9357641437111496,0.9394818019034344,0.9161815152983556,0.946575,427.7331697940826
7days_ln_whi,gru,320000,40000,40000,0.946025,0.9565163833456516,0.9719208679004468,0.8748455646157648,0.9344276052872876,0.9410033381115812,0.9155399193783738,0.946025,175.5847041606903
7days_ln_whi,lstm,320000,40000,40000,0.94705,0.9571515520389532,0.96663276979789,0.8865492598264421,0.9367778605544284,0.9398816079830988,0.9169213884485106,0.94705,177.15941190719604
7days_ln_whi,rnn,320000,40000,40000,0.9493,0.9600781345379076,0.9706757869402748,0.8836377570570955,0.9381305595117592,0.9430641125758884,0.920389395487091,0.9493,200.72267055511475
7days_ln_whi,RF,320000,40000,40000,0.95215,0.9601543191271324,0.9704590310052844,0.8975856697819314,0.942733006638116,0.9435453394557752,0.9248265708191306,0.95215,394.3559362888336
7days_ln_pheno_peak,atbi-gru,320000,40000,40000,0.94345,0.951806494851642,0.9673518742442564,0.8783337566675133,0.9324973752544706,0.9364845248886948,0.9112961255723104,0.94345,282.73173666000366
7days_ln_pheno_peak,atbi-lstm,320000,40000,40000,0.947725,0.9581197109148188,0.9667812142038946,0.8899592441645053,0.9382867230944062,0.940740951357565,0.9183468245843504,0.947725,322.3066885471344
7days_ln_pheno_peak,bi-gru,320000,40000,40000,0.946,0.9565456209948124,0.966719593521753,0.8825921219822109,0.9352857788329252,0.9388004685244612,0.9153093142281994,0.946,293.03499722480774
7days_ln_pheno_peak,atbi-rnn,320000,40000,40000,0.9486,0.9589199731821784,0.9698262142720734,0.884830035514967,0.9378587409897396,0.941086322682147,0.9194112958315463,0.9486,430.6638164520264
7days_ln_pheno_peak,bi-lstm,320000,40000,40000,0.946325,0.9540608054590872,0.9665877232285732,0.8906328478151683,0.9370937921676096,0.9392638208282116,0.9159835489879984,0.946325,303.48550391197205
