Preprocessing,Model,Target Site,Test Size,Validation Size,Overall Accuracy,Class 0 Accuracy,Class 1 Accuracy,Class 2 Accuracy,Recall,Precision,Kappa,F1 Score,Transfer Strategy,Train Site
7days_ln,atbi-lstm,Site D to E,4000.0,0.0,0.69675,0.4390735146022155,0.5700245700245701,0.815,0.6080326948755952,0.6065414964915495,0.3864640463758322,0.69675,DANN,
7days_ln,atbi-rnn,Site A to B,4000.0,0.0,0.89575,0.8535739070090215,0.9074204946996468,0.9344405594405596,0.898478320383076,0.8947278758836547,0.8434457992556542,0.89575,DANN,
7days_ln,atbi-rnn,Site A to D,4000.0,0.0,0.82475,0.7298772169167803,0.9446153846153846,0.8215513947267864,0.8320146654196504,0.7582132524745718,0.6835989022551928,0.82475,DANN,
7days_ln,atbi-rnn,Site A to E,4000.0,0.0,0.6665,0.4884189325276938,0.5823095823095823,0.7476923076923077,0.6061402741765279,0.5728418340016286,0.3627203338313574,0.6665,DANN,
7days_ln,atbi-rnn,Site A to F,4000.0,0.0,0.861,0.6831275720164609,0.9393939393939394,0.8694320712694877,0.8306511942266294,0.5811072517355093,0.5111625933879465,0.861,DANN,
7days_ln,atbi-rnn,Site D to E,4000.0,0.0,0.6875,0.5025176233635448,0.5085995085995086,0.7861538461538462,0.5990903260389665,0.5925301267419126,0.382485586904841,0.6875,DANN,
7days_ln,bi-gru,Site A to B,4000.0,0.0,0.89625,0.8667591950034698,0.908833922261484,0.9178321678321678,0.8978084283657073,0.8947551783707882,0.8439792582642354,0.89625,DANN,
7days_ln,bi-gru,Site A to D,4000.0,0.0,0.782,0.819918144611187,0.8061538461538461,0.765380206343141,0.7971507323693915,0.7195379432520833,0.6171747186925638,0.782,DANN,
7days_ln,bi-gru,Site A to E,4000.0,0.0,0.62275,0.3907351460221551,0.6044226044226044,0.7142307692307692,0.5697961732251763,0.5194056097206622,0.2977829556008265,0.62275,DANN,
7days_ln,bi-gru,Site A to F,4000.0,0.0,0.7835,0.6502057613168725,0.896969696969697,0.7873051224944321,0.7781601935936671,0.5145373966000603,0.366593165386657,0.7835,DANN,
7days_ln,bi-gru,Site D to E,4000.0,0.0,0.709,0.4058408862034239,0.4668304668304668,0.8626923076923076,0.5784545535753994,0.6339463187428981,0.3770892461468769,0.709,DANN,
7days_ln,bi-lstm,Site A to B,4000.0,0.0,0.895,0.8452463566967384,0.9173144876325088,0.93006993006993,0.8975435914663924,0.8941199604184337,0.8421748308311467,0.895,DANN,
7days_ln,bi-lstm,Site A to D,4000.0,0.0,0.7565,0.7012278308321964,0.916923076923077,0.7321360336262897,0.783428980460521,0.6909357893347331,0.5803286599654978,0.7565,DANN,
7days_ln,bi-lstm,Site A to E,4000.0,0.0,0.6345,0.526686807653575,0.6068796068796068,0.68,0.6045221381777273,0.5533285069537288,0.3353803044135498,0.6345,DANN,
7days_ln,bi-lstm,Site A to F,4000.0,0.0,0.856,0.588477366255144,0.9333333333333332,0.8705456570155902,0.7974521188680225,0.5638936459014868,0.4903423863921416,0.856,DANN,
7days_ln,bi-lstm,Site D to E,4000.0,0.0,0.6915,0.4209466263846928,0.5257985257985258,0.8207692307692308,0.5891714609841499,0.6013049192589501,0.3676826658580793,0.6915,DANN,
7days_ln,bi-rnn,Site A to B,4000.0,0.0,0.9015,0.8854961832061069,0.9257950530035336,0.8916083916083916,0.9009665426060108,0.901517737771881,0.8514687954882704,0.9015,DANN,
7days_ln,bi-rnn,Site A to D,4000.0,0.0,0.8505,0.6984993178717599,0.9015384615384616,0.8803974016048911,0.8268117270050376,0.7887977728534237,0.7198629249004266,0.8505,DANN,
7days_ln,bi-rnn,Site A to E,4000.0,0.0,0.61925,0.4269889224572004,0.6314496314496314,0.6907692307692308,0.5830692615586875,0.5374779047811153,0.3093676031507438,0.61925,DANN,
7days_ln,bi-rnn,Site A to F,4000.0,0.0,0.7625,0.6378600823045267,0.9272727272727272,0.7633630289532294,0.7761652795101611,0.5017517595517397,0.3464020810557738,0.7625,DANN,
7days_ln,bi-rnn,Site D to E,4000.0,0.0,0.686,0.3947633434038268,0.4398034398034398,0.8357692307692308,0.5567786713254991,0.5884293753710289,0.3389098776522721,0.686,DANN,
7days_ln,gru,Site A to B,4000.0,0.0,0.899,0.8709229701596114,0.9137809187279152,0.916083916083916,0.9002626016571474,0.8974927432200447,0.848009207481822,0.899,DANN,
7days_ln,gru,Site A to D,4000.0,0.0,0.725,0.7789904502046384,0.8984615384615384,0.6667940389759266,0.7814153425473679,0.6725340479468178,0.5448238820150398,0.725,DANN,
7days_ln,gru,Site A to E,4000.0,0.0,0.64125,0.4511581067472306,0.538083538083538,0.73,0.5730805482769229,0.536333067141069,0.3217851701356252,0.64125,DANN,
7days_ln,gru,Site A to F,4000.0,0.0,0.824,0.7489711934156379,0.9333333333333332,0.8240534521158129,0.8354526596215948,0.5545088900438785,0.4454201670908073,0.824,DANN,
7days_ln,gru,Site D to E,4000.0,0.0,0.69075,0.3282980866062437,0.4422604422604422,0.8680769230769231,0.5462118173145364,0.607460430411677,0.321799167572899,0.69075,DANN,
7days_ln,lstm,Site A to B,4000.0,0.0,0.894,0.8501040943789036,0.9201413427561838,0.916958041958042,0.8957344930310431,0.8926958937013555,0.8406050242311378,0.894,DANN,
7days_ln,lstm,Site A to D,4000.0,0.0,0.80275,0.7776261937244202,0.8276923076923077,0.803591899121131,0.8029701335126197,0.7380758164538719,0.6428254947902432,0.80275,DANN,
7days_ln,lstm,Site A to E,4000.0,0.0,0.6165,0.4753272910372608,0.6216216216216216,0.6696153846153846,0.588854765758089,0.5270865171742501,0.3155439456816747,0.6165,DANN,
7days_ln,lstm,Site A to F,4000.0,0.0,0.81375,0.7777777777777778,0.9090909090909092,0.811804008908686,0.8328908985924576,0.5453396213139183,0.4298417389903493,0.81375,DANN,
7days_ln,lstm,Site D to E,4000.0,0.0,0.707,0.3937562940584088,0.5626535626535627,0.8492307692307692,0.6018802086475802,0.623021084640275,0.3877423351230463,0.707,DANN,
7days_ln,rnn,Site A to B,4000.0,0.0,0.90625,0.9000693962526024,0.9024734982332157,0.9187062937062938,0.907083062730704,0.9046853030749292,0.8589034199553458,0.90625,DANN,
7days_ln,rnn,Site A to D,4000.0,0.0,0.708,0.6875852660300137,0.8430769230769231,0.6801681314482232,0.7369434401850533,0.6465307114812807,0.5051901025311347,0.708,DANN,
7days_ln,rnn,Site A to E,4000.0,0.0,0.64375,0.5347432024169184,0.5528255528255528,0.6996153846153846,0.5957280466192852,0.5481217466406294,0.3553806714626344,0.64375,DANN,
7days_ln,rnn,Site A to F,4000.0,0.0,0.7995,0.6995884773662552,0.9030303030303032,0.8015033407572383,0.8013740403845988,0.5287790664286868,0.3940475751986392,0.7995,DANN,
7days_ln,rnn,Site D to E,4000.0,0.0,0.701,0.3766364551863041,0.5061425061425061,0.8553846153846154,0.5793878589044752,0.6136222620631613,0.3650375668409451,0.701,DANN,
7days_ln,transformer,Site A to B,4000.0,0.0,0.898,0.8501040943789036,0.939929328621908,0.9064685314685316,0.8988339848231144,0.8989564453636949,0.8463278861967602,0.898,DANN,
7days_ln,transformer,Site A to D,4000.0,0.0,0.86375,0.7489768076398363,0.9046153846153846,0.8857470385938097,0.8464464102830102,0.800522109494728,0.746209705988601,0.86375,DANN,
7days_ln,transformer,Site A to E,4000.0,0.0,0.587,0.4934541792547834,0.6117936117936118,0.6188461538461538,0.5746979816315164,0.5203826224395983,0.2953074493190299,0.587,DANN,
7days_ln,transformer,Site A to F,4000.0,0.0,0.78875,0.5102880658436214,0.9212121212121211,0.8015033407572383,0.7443345092709936,0.498561756796639,0.364077370335752,0.78875,DANN,
7days_ln,transformer,Site D to E,4000.0,0.0,0.68725,0.4179254783484391,0.4914004914004914,0.8207692307692308,0.5766984001727203,0.5905471444692111,0.3565999677014211,0.68725,DANN,
7days_ln_pheno_peak,atbi-gru,Site A to B,4000.0,0.0,0.88875,0.813324080499653,0.9307420494699646,0.9318181818181818,0.8919614372625998,0.8894657642888921,0.8329467646386968,0.88875,DANN,
7days_ln_pheno_peak,atbi-gru,Site A to D,4000.0,0.0,0.8815,0.7885402455661664,0.8738461538461538,0.9094382881161636,0.8572748958428279,0.8276584624542016,0.7751273270348427,0.8815,DANN,
7days_ln_pheno_peak,atbi-gru,Site A to E,4000.0,0.0,0.6315,0.486404833836858,0.6461916461916462,0.6846153846153846,0.6057372882146296,0.5423559780362776,0.3334362120726503,0.6315,DANN,
7days_ln_pheno_peak,atbi-gru,Site A to F,4000.0,0.0,0.79875,0.6872427983539094,0.9151515151515152,0.8009465478841871,0.8011136204632039,0.5490046533111869,0.3965996704909503,0.79875,DANN,
7days_ln_pheno_peak,atbi-gru,Site D to E,4000.0,0.0,0.627,0.2749244712990936,0.2751842751842752,0.8165384615384615,0.4555490693406101,0.4962695313401781,0.1822827191730313,0.627,DANN,
7days_ln_pheno_peak,atbi-lstm,Site A to B,4000.0,0.0,0.89975,0.8688410825815406,0.9137809187279152,0.9213286713286714,0.9013168908793756,0.8987923421252382,0.8491591894356513,0.89975,DANN,
7days_ln_pheno_peak,atbi-lstm,Site A to D,4000.0,0.0,0.875,0.7639836289222374,0.8646153846153846,0.9086740542606038,0.8457576892660752,0.8282899591711747,0.7604372116712116,0.875,DANN,
7days_ln_pheno_peak,atbi-lstm,Site A to E,4000.0,0.0,0.654,0.5901309164149043,0.5626535626535627,0.6926923076923077,0.6151589289202583,0.5695569273260137,0.3721583530951482,0.654,DANN,
7days_ln_pheno_peak,atbi-lstm,Site A to F,4000.0,0.0,0.778,0.6296296296296297,0.9393939393939394,0.7806236080178174,0.7832157256804622,0.5167011025362168,0.3636337088527474,0.778,DANN,
7days_ln_pheno_peak,atbi-lstm,Site D to E,4000.0,0.0,0.62725,0.2537764350453172,0.4545454545454545,0.796923076923077,0.501748322171283,0.5085180850752024,0.2409357109202164,0.62725,DANN,
7days_ln_pheno_peak,atbi-rnn,Site A to B,4000.0,0.0,0.89525,0.8410825815405968,0.9250883392226148,0.9265734265734266,0.8975814491122128,0.8943996394578435,0.8425928230404286,0.89525,DANN,
7days_ln_pheno_peak,atbi-rnn,Site A to D,4000.0,0.0,0.848,0.694406548431105,0.8876923076923077,0.8811616354604509,0.8210868305279546,0.7858364623315247,0.7140473980547227,0.848,DANN,
7days_ln_pheno_peak,atbi-rnn,Site A to E,4000.0,0.0,0.624,0.5438066465256798,0.6314496314496314,0.6534615384615384,0.60957260547895,0.5571626992484803,0.3265822909500316,0.624,DANN,
7days_ln_pheno_peak,atbi-rnn,Site A to F,4000.0,0.0,0.80075,0.6707818930041153,0.9151515151515152,0.8042873051224945,0.796740237759375,0.5309737331263652,0.3979844185979759,0.80075,DANN,
7days_ln_pheno_peak,atbi-rnn,Site D to E,4000.0,0.0,0.6335,0.3393756294058409,0.3415233415233415,0.7915384615384615,0.4908124774892146,0.5083827827913662,0.2338321133311774,0.6335,DANN,
7days_ln_pheno_peak,bi-gru,Site A to B,4000.0,0.0,0.8945,0.8487161693268563,0.9293286219081272,0.9090909090909092,0.895711900108631,0.8948330042614462,0.8411544383501366,0.8945,DANN,
7days_ln_pheno_peak,bi-gru,Site A to D,4000.0,0.0,0.863,0.6821282401091405,0.9061538461538462,0.9029423003439052,0.8304081288689641,0.8076727920353776,0.7413765234539165,0.863,DANN,
7days_ln_pheno_peak,bi-gru,Site A to E,4000.0,0.0,0.613,0.4944612286002014,0.6609336609336609,0.6507692307692308,0.6020547067676977,0.5318647780586242,0.3183060477769258,0.613,DANN,
7days_ln_pheno_peak,bi-gru,Site A to F,4000.0,0.0,0.8475,0.7160493827160493,0.9272727272727272,0.852728285077951,0.8320167983555758,0.5733971048566776,0.4822710731056584,0.8475,DANN,
7days_ln_pheno_peak,bi-gru,Site D to E,4000.0,0.0,0.66425,0.3252769385699899,0.3759213759213759,0.8388461538461538,0.5133481561125065,0.5448767902979058,0.2847146095176895,0.66425,DANN,
7days_ln_pheno_peak,bi-lstm,Site A to B,4000.0,0.0,0.89825,0.8473282442748091,0.9286219081272084,0.9248251748251748,0.900258442409064,0.8978975854297543,0.8469448672472357,0.89825,DANN,
7days_ln_pheno_peak,bi-lstm,Site A to D,4000.0,0.0,0.8655,0.7871759890859482,0.8876923076923077,0.8819258693160107,0.8522647220314221,0.804928027562486,0.7496979393813072,0.8655,DANN,
7days_ln_pheno_peak,bi-lstm,Site A to E,4000.0,0.0,0.59525,0.4964753272910372,0.6486486486486487,0.6246153846153846,0.5899131201850235,0.521997809704602,0.2932768100287468,0.59525,DANN,
7days_ln_pheno_peak,bi-lstm,Site A to F,4000.0,0.0,0.85725,0.7530864197530864,0.9090909090909092,0.8619153674832962,0.8413642321090972,0.5935480237583355,0.503632890014915,0.85725,DANN,
7days_ln_pheno_peak,bi-lstm,Site D to E,4000.0,0.0,0.64725,0.2356495468277945,0.3144963144963145,0.8565384615384616,0.4688947742875236,0.5172589767879154,0.2103566952000628,0.64725,DANN,
7days_ln_pheno_peak,bi-rnn,Site A to B,4000.0,0.0,0.889,0.8514920194309508,0.9024734982332157,0.9195804195804196,0.8911819790815286,0.8877960902414848,0.8330638480023778,0.889,DANN,
7days_ln_pheno_peak,bi-rnn,Site A to D,4000.0,0.0,0.843,0.6302864938608458,0.8907692307692308,0.8907145586549484,0.803923427761675,0.7747928391108078,0.7062740311281708,0.843,DANN,
7days_ln_pheno_peak,bi-rnn,Site A to E,4000.0,0.0,0.642,0.5609264853977844,0.6093366093366094,0.678076923076923,0.616113339270439,0.564435668597029,0.3536098374082734,0.642,DANN,
7days_ln_pheno_peak,bi-rnn,Site A to F,4000.0,0.0,0.8165,0.6337448559670782,0.8787878787878788,0.8260022271714922,0.779511653975483,0.534496698808331,0.4135459695267619,0.8165,DANN,
7days_ln_pheno_peak,bi-rnn,Site D to E,4000.0,0.0,0.6735,0.3162134944612286,0.4275184275184275,0.8484615384615385,0.5307311534803981,0.5655665826993469,0.2972495741996964,0.6735,DANN,
7days_ln_pheno_peak,gru,Site A to B,4000.0,0.0,0.8945,0.8598195697432338,0.908833922261484,0.9204545454545454,0.8963693458197545,0.8935435380461864,0.8412570784249279,0.8945,DANN,
7days_ln_pheno_peak,gru,Site A to D,4000.0,0.0,0.87425,0.7953615279672579,0.8646153846153846,0.8987390141383264,0.8529053089069896,0.8148137154408008,0.7638024425785777,0.87425,DANN,
7days_ln_pheno_peak,gru,Site A to E,4000.0,0.0,0.653,0.5015105740181269,0.6683046683046683,0.7084615384615385,0.6260922602614446,0.5596862108337856,0.372661676057721,0.653,DANN,
7days_ln_pheno_peak,gru,Site A to F,4000.0,0.0,0.82,0.5185185185185185,0.9272727272727272,0.8354677060133631,0.7604196506015363,0.5235502288199624,0.4153643467660818,0.82,DANN,
7days_ln_pheno_peak,gru,Site D to E,4000.0,0.0,0.65475,0.2849949647532729,0.4152334152334152,0.8334615384615385,0.5112299728160755,0.5418634557852792,0.2550927169535719,0.65475,DANN,
7days_ln_pheno_peak,lstm,Site A to B,4000.0,0.0,0.88725,0.8507980569049272,0.9053003533568904,0.9108391608391608,0.8889791903669928,0.8875189702409164,0.830256592941196,0.88725,DANN,
7days_ln_pheno_peak,lstm,Site A to D,4000.0,0.0,0.8745,0.7189631650750341,0.8753846153846154,0.9178448605273214,0.8373975469956569,0.8251215222531161,0.760121172257249,0.8745,DANN,
7days_ln_pheno_peak,lstm,Site A to E,4000.0,0.0,0.6295,0.5025176233635448,0.6142506142506142,0.6803846153846154,0.5990509509995915,0.5459422682475132,0.3282094572197594,0.6295,DANN,
7days_ln_pheno_peak,lstm,Site A to F,4000.0,0.0,0.7985,0.6255144032921811,0.9212121212121211,0.8045657015590201,0.7837640753544407,0.5323623911503469,0.3893536922509286,0.7985,DANN,
7days_ln_pheno_peak,lstm,Site D to E,4000.0,0.0,0.62925,0.2346424974823766,0.3267813267813267,0.8273076923076923,0.4629105055237986,0.4996779874820851,0.1815712810437587,0.62925,DANN,
7days_ln_pheno_peak,rnn,Site A to B,4000.0,0.0,0.906,0.8820263705759889,0.91660777385159,0.9230769230769232,0.9072370225015008,0.9043329719635312,0.8585863296608404,0.906,DANN,
7days_ln_pheno_peak,rnn,Site A to D,4000.0,0.0,0.83425,0.645293315143247,0.8692307692307693,0.8784868169659916,0.7976703004466693,0.7613191614420112,0.6900176568373899,0.83425,DANN,
7days_ln_pheno_peak,rnn,Site A to E,4000.0,0.0,0.641,0.5921450151057401,0.6437346437346437,0.6592307692307692,0.6317034760237177,0.5677833745732422,0.3658913112979092,0.641,DANN,
7days_ln_pheno_peak,rnn,Site A to F,4000.0,0.0,0.75975,0.6213991769547325,0.9151515151515152,0.7619710467706013,0.7661739129589495,0.5160671440852246,0.3390689675686439,0.75975,DANN,
7days_ln_pheno_peak,rnn,Site D to E,4000.0,0.0,0.665,0.2598187311178248,0.371007371007371,0.8657692307692307,0.4988651109648088,0.5490925102904437,0.2589152427170103,0.665,DANN,
7days_ln_pheno_peak,transformer,Site A to B,4000.0,0.0,0.9025,0.8480222068008327,0.9491166077738517,0.9134615384615384,0.9035334510120744,0.904113204417106,0.8531390123975151,0.9025,DANN,
7days_ln_pheno_peak,transformer,Site A to D,4000.0,0.0,0.8345,0.626193724420191,0.9246153846153846,0.8704623614826137,0.8070904901727297,0.7670898266929127,0.6943490824354837,0.8345,DANN,
7days_ln_pheno_peak,transformer,Site A to E,4000.0,0.0,0.6315,0.5216515609264853,0.6609336609336609,0.6688461538461539,0.6171437919021,0.5465189991094629,0.3487680604753242,0.6315,DANN,
7days_ln_pheno_peak,transformer,Site A to F,4000.0,0.0,0.752,0.4773662551440329,0.9090909090909092,0.7633630289532294,0.7166067310627238,0.4850078388333429,0.3149702310715209,0.752,DANN,
7days_ln_pheno_peak,transformer,Site D to E,4000.0,0.0,0.63375,0.3816717019133938,0.3022113022113022,0.7819230769230769,0.4886020270159243,0.5050414062700567,0.2423056200364391,0.63375,DANN,
7days_ln_whi,atbi-gru,Site A to B,4000.0,0.0,0.90325,0.8608582574772432,0.92867332382311,0.931132075471698,0.9068878855906836,0.8997938173057145,0.8540417150287061,0.90325,DANN,
7days_ln_whi,atbi-gru,Site A to D,4000.0,0.0,0.8695,0.7462482946793997,0.8723076923076923,0.9033244172716852,0.8406268014195923,0.8226920593049493,0.7497220332351879,0.8695,DANN,
7days_ln_whi,atbi-gru,Site A to E,4000.0,0.0,0.61375,0.5661764705882353,0.6226912928759895,0.6294492319220681,0.6061056651287643,0.5304998804471216,0.3186179808555909,0.61375,DANN,
7days_ln_whi,atbi-gru,Site A to F,4000.0,0.0,0.849,0.6233183856502242,0.9548872180451128,0.8589462129527992,0.812383938882712,0.5384733125956648,0.4515024655145797,0.849,DANN,
7days_ln_whi,atbi-gru,Site D to E,4000.0,0.0,0.6665,0.4743202416918429,0.5233415233415234,0.7623076923076924,0.5866564857803529,0.5803464708956932,0.3450398057704251,0.6665,DANN,
7days_ln_whi,atbi-lstm,Site A to B,4000.0,0.0,0.91225,0.9102730819245772,0.9222539229671898,0.9018867924528302,0.9114712657815324,0.9098811233812532,0.866985623268042,0.91225,DANN,
7days_ln_whi,atbi-lstm,Site A to D,4000.0,0.0,0.86475,0.7639836289222374,0.92,0.8792510508215514,0.8544115599145963,0.815408881742946,0.7458079155931926,0.86475,DANN,
7days_ln_whi,atbi-lstm,Site A to E,4000.0,0.0,0.719,0.5766806722689075,0.5989445910290238,0.7868115399025852,0.6541456010668388,0.6104189446054323,0.4536357828702908,0.719,DANN,
7days_ln_whi,atbi-lstm,Site A to F,4000.0,0.0,0.8365,0.57847533632287,0.924812030075188,0.8490669593852909,0.7841181085944496,0.5221698303955851,0.4175024482265221,0.8365,DANN,
7days_ln_whi,atbi-lstm,Site D to E,4000.0,0.0,0.67425,0.4138972809667673,0.4594594594594595,0.8073076923076923,0.560221477577973,0.57777309745748,0.3295627455048738,0.67425,DANN,
7days_ln_whi,atbi-rnn,Site A to B,4000.0,0.0,0.90525,0.8576072821846554,0.9379457917261056,0.931132075471698,0.908895049794153,0.9015344017839132,0.8571049654516378,0.90525,DANN,
7days_ln_whi,atbi-rnn,Site A to D,4000.0,0.0,0.8595,0.7353342428376535,0.916923076923077,0.8800152846771112,0.8440908681459472,0.814253862564255,0.7361639529775623,0.8595,DANN,
7days_ln_whi,atbi-rnn,Site A to E,4000.0,0.0,0.66075,0.4674369747899159,0.5857519788918206,0.7403521918321468,0.5978470485046278,0.5517536611980864,0.3486758488812775,0.66075,DANN,
7days_ln_whi,atbi-rnn,Site A to F,4000.0,0.0,0.744,0.5964125560538116,0.9097744360902256,0.7469813391877058,0.7510561104439143,0.4654390874543989,0.2885345148477601,0.744,DANN,
7days_ln_whi,atbi-rnn,Site D to E,4000.0,0.0,0.63725,0.513595166163142,0.5184275184275184,0.703076923076923,0.5783665358891946,0.5551637836587681,0.3144372036172297,0.63725,DANN,
7days_ln_whi,bi-gru,Site A to B,4000.0,0.0,0.8925,0.8166449934980494,0.9465049928673324,0.931132075471698,0.8980940206123599,0.8916464057317195,0.8379506408957937,0.8925,DANN,
7days_ln_whi,bi-gru,Site A to D,4000.0,0.0,0.879,0.7653478854024557,0.8507692307692307,0.9178448605273214,0.8446539922330026,0.8269073902904216,0.7679615832594829,0.879,DANN,
7days_ln_whi,bi-gru,Site A to E,4000.0,0.0,0.62875,0.4663865546218487,0.5514511873350924,0.6976395653802923,0.5718257691124111,0.5367337367695324,0.2901031656976893,0.62875,DANN,
7days_ln_whi,bi-gru,Site A to F,4000.0,0.0,0.83775,0.6771300448430493,0.9774436090225564,0.8424807903402854,0.8323514814019637,0.5349711272997258,0.4396254729509201,0.83775,DANN,
7days_ln_whi,bi-gru,Site D to E,4000.0,0.0,0.6825,0.3625377643504531,0.5282555282555282,0.8288461538461539,0.5732131488173784,0.5816378158955307,0.3429563497965882,0.6825,DANN,
7days_ln_whi,bi-lstm,Site A to B,4000.0,0.0,0.904,0.8647594278283485,0.942225392296719,0.910377358490566,0.9057873928718778,0.9012920383871682,0.8548476079433891,0.904,DANN,
7days_ln_whi,bi-lstm,Site A to D,4000.0,0.0,0.9015,0.8158253751705321,0.9061538461538462,0.9243408482995796,0.8821066898746527,0.8638861553035029,0.8110332822427759,0.9015,DANN,
7days_ln_whi,bi-lstm,Site A to E,4000.0,0.0,0.629,0.4285714285714285,0.6147757255936676,0.7025103034844511,0.5819524858831824,0.5253150280846084,0.3065364662402069,0.629,DANN,
7days_ln_whi,bi-lstm,Site A to F,4000.0,0.0,0.85275,0.7847533632286996,0.8872180451127819,0.8556531284302964,0.8425415122572594,0.5594976584236301,0.4665309294317332,0.85275,DANN,
7days_ln_whi,bi-lstm,Site D to E,4000.0,0.0,0.6845,0.4541792547834843,0.4938574938574938,0.8023076923076923,0.5834481469828902,0.5960006301517353,0.360015659838688,0.6845,DANN,
7days_ln_whi,bi-rnn,Site A to B,4000.0,0.0,0.90875,0.8732119635890767,0.92867332382311,0.9339622641509434,0.9119491838543766,0.9050841808583302,0.8622673733671137,0.90875,DANN,
7days_ln_whi,bi-rnn,Site A to D,4000.0,0.0,0.87875,0.6725784447476125,0.9323076923076924,0.92319449751624,0.8426935448571816,0.8371983919008722,0.7683302426119738,0.87875,DANN,
7days_ln_whi,bi-rnn,Site A to E,4000.0,0.0,0.702,0.4852941176470588,0.6015831134564644,0.793555638816036,0.6268109566398531,0.5909374418660356,0.4075612235401472,0.702,DANN,
7days_ln_whi,bi-rnn,Site A to F,4000.0,0.0,0.79275,0.8161434977578476,0.8421052631578947,0.789517014270033,0.8159219250619252,0.5073292285040009,0.3651825607455774,0.79275,DANN,
7days_ln_whi,bi-rnn,Site D to E,4000.0,0.0,0.6745,0.418932527693857,0.515970515970516,0.796923076923077,0.57727537352915,0.5883084365982006,0.337338819882889,0.6745,DANN,
7days_ln_whi,gru,Site A to B,4000.0,0.0,0.89875,0.8446033810143043,0.9300998573466476,0.9358490566037736,0.9035174316549084,0.8956783979411006,0.8474179442902193,0.89875,DANN,
7days_ln_whi,gru,Site A to D,4000.0,0.0,0.9015,0.7776261937244202,0.9246153846153846,0.930454719144058,0.877565432494621,0.853391348512139,0.8127524381687996,0.9015,DANN,
7days_ln_whi,gru,Site A to E,4000.0,0.0,0.641,0.4191176470588235,0.6279683377308707,0.7219932559010865,0.5896930802302602,0.5393727435082035,0.3055036658137807,0.641,DANN,
7days_ln_whi,gru,Site A to F,4000.0,0.0,0.80375,0.695067264573991,0.924812030075188,0.8059824368825467,0.8086205771772419,0.5091594812112299,0.3782813478860377,0.80375,DANN,
7days_ln_whi,gru,Site D to E,4000.0,0.0,0.68125,0.4491440080563947,0.4545454545454545,0.8053846153846154,0.5696913593288215,0.5830246586228566,0.3513085315265961,0.68125,DANN,
7days_ln_whi,lstm,Site A to B,4000.0,0.0,0.897,0.8439531859557867,0.9179743223965764,0.9462264150943396,0.902717974482234,0.8941533872226041,0.8449874315659016,0.897,DANN,
7days_ln_whi,lstm,Site A to D,4000.0,0.0,0.8565,0.791268758526603,0.8815384615384615,0.8685517768437142,0.8471196656362596,0.7940626335195748,0.7363448508298649,0.8565,DANN,
7days_ln_whi,lstm,Site A to E,4000.0,0.0,0.7085,0.4044117647058823,0.6068601583113457,0.8313975271637317,0.6142231500603199,0.5980380132563524,0.3972975047548108,0.7085,DANN,
7days_ln_whi,lstm,Site A to F,4000.0,0.0,0.813,0.4573991031390134,0.9849624060150376,0.8284851811196488,0.7569488967578999,0.4976319547051682,0.3758909511280063,0.813,DANN,
7days_ln_whi,lstm,Site D to E,4000.0,0.0,0.7115,0.4541792547834843,0.5356265356265356,0.8373076923076923,0.6090378275725707,0.6300511571606098,0.4055024508856931,0.7115,DANN,
7days_ln_whi,rnn,Site A to B,4000.0,0.0,0.90775,0.8660598179453837,0.9336661911554922,0.9339622641509434,0.9112294244172732,0.9049748132167462,0.860716400851404,0.90775,DANN,
7days_ln_whi,rnn,Site A to D,4000.0,0.0,0.90675,0.888130968622101,0.9015384615384616,0.9132594573939624,0.9009762958515084,0.859074677729112,0.8245480347968756,0.90675,DANN,
7days_ln_whi,rnn,Site A to E,4000.0,0.0,0.612,0.4002100840336134,0.5857519788918206,0.6912701386286999,0.5590774005180447,0.5054890324102336,0.2589962191857671,0.612,DANN,
7days_ln_whi,rnn,Site A to F,4000.0,0.0,0.8545,0.7040358744394619,0.9172932330827068,0.8614160263446762,0.8275817112889484,0.5523068287341997,0.4613189771446989,0.8545,DANN,
7days_ln_whi,rnn,Site D to E,4000.0,0.0,0.67975,0.3615307150050352,0.398034398034398,0.8453846153846154,0.5349832428080162,0.5922973202838292,0.306792205281502,0.67975,DANN,
7days_ln_whi,transformer,Site A to B,4000.0,0.0,0.91225,0.9018205461638492,0.9265335235378032,0.9084905660377358,0.9122815452464628,0.9087304003160168,0.8671635481638105,0.91225,DANN,
7days_ln_whi,transformer,Site A to D,4000.0,0.0,0.913,0.888130968622101,0.8615384615384616,0.9327474207107376,0.8941389502904333,0.8619500470581598,0.8348478411160299,0.913,DANN,
7days_ln_whi,transformer,Site A to E,4000.0,0.0,0.6655,0.5577731092436975,0.5145118733509235,0.725365305357812,0.599216762650811,0.5535150843040028,0.3809259968282867,0.6655,DANN,
7days_ln_whi,transformer,Site A to F,4000.0,0.0,0.7995,0.7623318385650224,0.962406015037594,0.7958287596048299,0.8401888710691487,0.5202695414099626,0.3814018306109293,0.7995,DANN,
7days_ln_whi,transformer,Site D to E,4000.0,0.0,0.6795,0.5156092648539778,0.5356265356265356,0.7646153846153846,0.6052837283652993,0.5882582318231667,0.3785865631462327,0.6795,DANN,
7days_ln,RF,,4000.0,1000.0,0.9222857142857144,0.9348666600574996,0.9290257445734478,0.8983516483516484,0.9206831403969484,0.9226332648897936,0.8827274436752112,0.9222857142857144,,Site B
