Preprocessing,Model,Target Site,Test Size,Validation Size,Overall Accuracy,Class 0 Accuracy,Class 1 Accuracy,Class 2 Accuracy,Recall,Precision,Kappa,F1 Score,Transfer Strategy,Train Site
7days_ln_whi,atbi-gru,Site A Previous Year,4000.0,0.0,0.9005000000000002,0.8612303290414878,0.9394083969465647,0.9026702786377708,0.901385913441736,0.9028436218137844,0.8508226545770192,0.9005000000000002,Direct,
7days_ln_whi,atbi-gru,Site B Previous Year,4000.0,0.0,0.8954062500000001,0.8948412698412698,0.9021660649819496,0.888614922813036,0.8950822447069074,0.89520861986817,0.8424581866701911,0.8954062500000001,Direct,
7days_ln_whi,atbi-gru,Site C Previous Year,4000.0,0.0,0.7858125,0.686053412462908,0.8714308890330954,0.8404392764857882,0.7978500792045257,0.7788199165611662,0.6719084870189518,0.7858125,Direct,
7days_ln_whi,atbi-lstm,Site A Previous Year,4000.0,0.0,0.9045625,0.8848354792560802,0.9145038167938933,0.9179566563467492,0.9050973925514628,0.9050669064316188,0.8568787442321231,0.9045625,Direct,
7days_ln_whi,atbi-lstm,Site B Previous Year,4000.0,0.0,0.907125,0.9035541752933056,0.9149819494584835,0.9036234991423672,0.906970174059217,0.9068619860663152,0.8601251825633839,0.907125,Direct,
7days_ln_whi,atbi-lstm,Site C Previous Year,4000.0,0.0,0.83290625,0.7629080118694362,0.8900064892926671,0.874031007751938,0.8422038832245965,0.8191441694006213,0.7428978705356135,0.83290625,Direct,
7days_ln_whi,atbi-rnn,Site A Previous Year,4000.0,0.0,0.91521875,0.8888590844062947,0.9493320610687024,0.9085719814241486,0.9157707536262588,0.9167367989959282,0.8728407534239316,0.91521875,Direct,
7days_ln_whi,atbi-rnn,Site B Previous Year,4000.0,0.0,0.90925,0.8990683229813665,0.9263537906137184,0.90233704974271,0.909050772809239,0.9087547050537708,0.8633495169880673,0.90925,Direct,
7days_ln_whi,atbi-rnn,Site C Previous Year,4000.0,0.0,0.8124999999999999,0.7316765578635015,0.8758922777417262,0.8549741602067183,0.8229250667813393,0.8006191693303489,0.7124114484209715,0.8124999999999999,Direct,
7days_ln_whi,bi-gru,Site A Previous Year,4000.0,0.0,0.90625,0.8704399141630901,0.950763358778626,0.9010255417956654,0.9070119084576924,0.9087968641450516,0.8594330089263005,0.90625,Direct,
7days_ln_whi,bi-gru,Site B Previous Year,4000.0,0.0,0.9103125,0.8982919254658386,0.926173285198556,0.907268439108062,0.910377085289535,0.9099061414339008,0.8649732437606334,0.9103125,Direct,
7days_ln_whi,bi-gru,Site C Previous Year,4000.0,0.0,0.8081874999999998,0.7184718100890207,0.8890330953926022,0.8427002583979327,0.8167080159070724,0.799119831436564,0.7041341600011694,0.8081874999999998,Direct,
7days_ln_whi,bi-lstm,Site A Previous Year,4000.0,0.0,0.9026875,0.8785765379113017,0.914408396946565,0.916215170278638,0.9032728717005896,0.9033884213681868,0.8540791570398893,0.9026875,Direct,
7days_ln_whi,bi-lstm,Site B Previous Year,4000.0,0.0,0.90925,0.9051069703243616,0.9143501805054152,0.9091981132075472,0.9092922974957356,0.908997614434114,0.863335482233621,0.90925,Direct,
7days_ln_whi,bi-lstm,Site C Previous Year,4000.0,0.0,0.8351562499999999,0.7709198813056379,0.8844094743672939,0.8753229974160208,0.843814239375369,0.8208354810015598,0.7464094639232197,0.8351562499999999,Direct,
7days_ln_whi,bi-rnn,Site A Previous Year,4000.0,0.0,0.91896875,0.8872496423462088,0.960209923664122,0.91031346749226,0.9196311190625044,0.920535414092032,0.8784793894567487,0.91896875,Direct,
7days_ln_whi,bi-rnn,Site B Previous Year,4000.0,0.0,0.9096875,0.8915631469979297,0.9278880866425993,0.9115566037735848,0.9100638589096386,0.9089361579661264,0.8641016834105392,0.9096875,Direct,
7days_ln_whi,bi-rnn,Site C Previous Year,4000.0,0.0,0.8201562500000001,0.7419139465875371,0.8805970149253732,0.8712855297157622,0.8309002203943294,0.8079070711283529,0.7239039481945068,0.8201562500000001,Direct,
7days_ln_whi,gru,Site A Previous Year,4000.0,0.0,0.9106875,0.8691881258941344,0.9596374045801526,0.9060565015479876,0.9115946511391968,0.913821993796829,0.8660907549143307,0.9106875,Direct,
7days_ln_whi,gru,Site B Previous Year,4000.0,0.0,0.90471875,0.8861283643892338,0.923465703971119,0.904695540308748,0.9049932465980048,0.9043140862248062,0.8565774122006342,0.90471875,Direct,
7days_ln_whi,gru,Site C Previous Year,4000.0,0.0,0.80678125,0.716246290801187,0.8937378325762493,0.8344638242894058,0.8141405036419026,0.7981671395771035,0.7018865887327519,0.80678125,Direct,
7days_ln_whi,lstm,Site A Previous Year,4000.0,0.0,0.90484375,0.8545243204577969,0.9563931297709924,0.9064434984520124,0.9059822538505168,0.9086924266211048,0.85735272540921,0.90484375,Direct,
7days_ln_whi,lstm,Site B Previous Year,4000.0,0.0,0.90071875,0.8824189095928227,0.9173285198555956,0.9041595197255576,0.9011570554048928,0.9009293584488868,0.8505137079621015,0.90071875,Direct,
7days_ln_whi,lstm,Site C Previous Year,4000.0,0.0,0.82059375,0.7377596439169138,0.8926833225178457,0.8585271317829457,0.829253074903987,0.810050412013055,0.7235521540912304,0.82059375,Direct,
7days_ln_whi,rnn,Site A Previous Year,4000.0,0.0,0.92046875,0.8894849785407726,0.960114503816794,0.9141834365325076,0.921165534872556,0.92222715166494,0.8807331819355129,0.92046875,Direct,
7days_ln_whi,rnn,Site B Previous Year,4000.0,0.0,0.9046875,0.8806073153899241,0.9297833935018052,0.9044811320754718,0.905035238698684,0.904171038625198,0.85657148471937,0.9046875,Direct,
7days_ln_whi,rnn,Site C Previous Year,4000.0,0.0,0.8224374999999999,0.7438427299703263,0.8858695652173914,0.8670865633074936,0.8319985888690542,0.8101356858117578,0.7270916820944016,0.8224374999999999,Direct,
7days_ln_whi,transformer,Site A Previous Year,4000.0,0.0,0.93490625,0.9151466380543634,0.960114503816794,0.9308243034055728,0.93531532078969,0.935010022107778,0.902362097335324,0.93490625,Direct,
7days_ln_whi,transformer,Site B Previous Year,4000.0,0.0,0.92625,0.9226190476190476,0.927797833935018,0.929245283018868,0.9265279441004574,0.9253578916794272,0.8890012733365069,0.92625,Direct,
7days_ln_whi,transformer,Site C Previous Year,4000.0,0.0,0.79859375,0.6748516320474778,0.8758111615833875,0.9129521963824287,0.8214910698846303,0.7946081001560691,0.6936359229287727,0.79859375,Direct,
7days_ln,RF,,4000.0,1000.0,0.94175,0.9570155683932242,0.9369874838152784,0.928982274914896,0.9408842144538268,0.940837432693924,0.912385952146517,0.94175,,Site A Previous Year
7days_ln,RF,,4000.0,1000.0,0.9331428571428572,0.9350038402457758,0.9420543433511732,0.9203101169293342,0.9322868674425157,0.9324484088159593,0.8990392587883068,0.9331428571428572,,Site B Previous Year
7days_ln,RF,,4000.0,1000.0,0.9285714285714284,0.9408395315038044,0.9515140256362624,0.8580458732165434,0.91679981011887,0.9229013543681256,0.8878488850567373,0.9285714285714284,,Site C Previous Year
7days_ln,atbi-gru,,4000.0,1000.0,0.9315,0.9463428963086262,0.9359085023737592,0.9089094964197676,0.930364829808094,0.9309905932441268,0.8969297431703395,0.9315,,Site A Previous Year
7days_ln,atbi-gru,,4000.0,1000.0,0.9317857142857144,0.9439324116743472,0.954302181967888,0.8884087442806304,0.9286955337789736,0.932580463771164,0.8968187203209587,0.9317857142857144,,Site B Previous Year
7days_ln,atbi-gru,,4000.0,1000.0,0.9194285714285714,0.9323758228605624,0.9433401449006132,0.8461260610438865,0.9071585518578686,0.9114961128333182,0.8735769675123554,0.9194285714285714,,Site C Previous Year
7days_ln,atbi-lstm,,4000.0,1000.0,0.93375,0.9463428963086264,0.9349374190763918,0.9174785772978046,0.9328703532177473,0.9330063678037912,0.9003429228515792,0.93375,,Site A Previous Year
7days_ln,atbi-lstm,,4000.0,1000.0,0.9299642857142858,0.9388440860215054,0.954199258954302,0.8872648703609559,0.9270139166843646,0.9306366570621816,0.8940731881957297,0.9299642857142858,,Site B Previous Year
7days_ln,atbi-lstm,,4000.0,1000.0,0.9241785714285714,0.9381892793023852,0.9455693851012448,0.8538919992775872,0.9121812123344322,0.917826407565294,0.8809688783187095,0.9241785714285714,,Site C Previous Year
7days_ln,atbi-rnn,,4000.0,1000.0,0.9374285714285716,0.9498678155292276,0.943029779887786,0.9164221152717454,0.936414771893808,0.9369051015561662,0.9058584752888252,0.9374285714285716,,Site A Previous Year
7days_ln,atbi-rnn,,4000.0,1000.0,0.9326785714285716,0.9461405529953916,0.9545080279950598,0.8879003558718861,0.929547379942856,0.9332160646763696,0.8981727158762268,0.9326785714285716,,Site B Previous Year
7days_ln,atbi-rnn,,4000.0,1000.0,0.9223928571428572,0.9329742669060442,0.9511424856028238,0.8459454578291492,0.909809028232324,0.91406182069373,0.8782432577668116,0.9223928571428572,,Site C Previous Year
7days_ln,bi-gru,,4000.0,1000.0,0.9404642857142858,0.9550572799373348,0.942921881743634,0.91994365535861,0.939415669555994,0.9399859595502263,0.9104204580534152,0.9404642857142858,,Site A Previous Year
7days_ln,bi-gru,,4000.0,1000.0,0.9333928571428572,0.9396121351766514,0.9576986414162206,0.8952719877986782,0.9308252425623114,0.9337143651593376,0.8992922394480612,0.9333928571428572,,Site B Previous Year
7days_ln,bi-gru,,4000.0,1000.0,0.931,0.9452851158416689,0.9556938510124466,0.8533501896333755,0.9180069764849876,0.9242864750239626,0.8916508018577013,0.931,,Site C Previous Year
7days_ln,bi-lstm,,4000.0,1000.0,0.9349642857142858,0.9488886713012828,0.9358006042296072,0.9177133466369292,0.9340387922136858,0.934266425637198,0.902163655366564,0.9349642857142858,,Site A Previous Year
7days_ln,bi-lstm,,4000.0,1000.0,0.9310357142857144,0.9393241167434716,0.954405104981474,0.8914590747330962,0.9282469031816224,0.9312589213179268,0.8957202005178001,0.9310357142857144,,Site B Previous Year
7days_ln,bi-lstm,,4000.0,1000.0,0.92725,0.94032657946482,0.9482630503436746,0.8607549214376016,0.9161445703940246,0.9198573506735102,0.8858831959151393,0.92725,,Site C Previous Year
7days_ln,bi-rnn,,4000.0,1000.0,0.9406428571428572,0.9553510232057182,0.9468062149331032,0.915952576593497,0.9394638838295216,0.9401007730373212,0.9106890519490854,0.9406428571428572,,Site A Previous Year
7days_ln,bi-rnn,,4000.0,1000.0,0.9375,0.9441244239631336,0.9654178674351586,0.8942552109811895,0.934574993371227,0.937128137045388,0.9055174817139714,0.9375,,Site B Previous Year
7days_ln,bi-rnn,,4000.0,1000.0,0.933607142857143,0.9501581602120204,0.959316366338473,0.8484739028354705,0.919356962133924,0.9275161941964736,0.8956654886511541,0.933607142857143,,Site C Previous Year
7days_ln,gru,,4000.0,1000.0,0.9395,0.9568197395476352,0.9421665947345708,0.9165394999413078,0.9382933123154812,0.9389741665673292,0.9089631808073866,0.9395,,Site A Previous Year
7days_ln,gru,,4000.0,1000.0,0.9328571428571428,0.9423003072196622,0.95697818032112,0.8912048805287239,0.929984996390113,0.9333481188210012,0.8984616672057315,0.9328571428571428,,Site B Previous Year
7days_ln,gru,,4000.0,1000.0,0.9304285714285716,0.9444301957766948,0.9550436559539291,0.8531695864186384,0.9176664925922514,0.9230114200334408,0.8907923448071536,0.9304285714285716,,Site C Previous Year
7days_ln,lstm,,4000.0,1000.0,0.9385357142857144,0.955938509742485,0.937742770824342,0.9186524239934264,0.937401946324462,0.9380214994754394,0.9075155342086492,0.9385357142857144,,Site A Previous Year
7days_ln,lstm,,4000.0,1000.0,0.9309285714285712,0.9368279569892471,0.957492795389049,0.8903152008134214,0.9282119843972392,0.9314527206010316,0.8955549451958034,0.9309285714285712,,Site B Previous Year
7days_ln,lstm,,4000.0,1000.0,0.9238571428571428,0.9393006753868514,0.945197845067806,0.8506411414123172,0.911643904281556,0.9160265541333495,0.880563978684956,0.9238571428571428,,Site C Previous Year
7days_ln,rnn,,4000.0,1000.0,0.9421428571428572,0.959463428963086,0.9442166594734572,0.9191219626716752,0.9410378583521668,0.9414708455405254,0.912954659311108,0.9421428571428572,,Site A Previous Year
7days_ln,rnn,,4000.0,1000.0,0.936642857142857,0.9405721966205836,0.9607863318237956,0.9006100660904931,0.9343420374834538,0.9362012443870316,0.9042608486807324,0.936642857142857,,Site B Previous Year
7days_ln,rnn,,4000.0,1000.0,0.930642857142857,0.9473369239976064,0.9549507709455696,0.8493769189091565,0.9170048062646048,0.922730610988795,0.8911013987069846,0.930642857142857,,Site C Previous Year
7days_ln,transformer,,4000.0,1000.0,0.9441071428571428,0.9639674924116324,0.9396849374190764,0.9248738114802206,0.9429329855838984,0.9435562154504972,0.9159005319834392,0.9441071428571428,,Site A Previous Year
7days_ln,transformer,,4000.0,1000.0,0.9385714285714286,0.9420122887864822,0.9508027995059696,0.9173868835790544,0.9371779147963124,0.937202530927525,0.907243538768921,0.9385714285714286,,Site B Previous Year
